Id	Name	Name.NCBI	entrez	product	ctrl4	ctrl5	ctrl6	IP1	IP2	IP3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene680	SAOUHSC_00712	ABD29845.1	3919339	"conserved hypothetical protein"	3481	5060	1336	725	629	373	202801371674106	-291039694878345	396523501693233	-733978424067044	"21	3938454843821"	"304	157882292144"
gene681	SAOUHSC_00713	ABD29846.1	3919340	"conserved hypothetical protein"	9952	10831	1800	2342	1993	1519	421776956886297	-20681171736229	214609855654833	-963663652497461	"5	59925763311818E-08"	"1	76086998669096E-06"
gene682	SAOUHSC_00714	ABD29847.1	3919341	"sensor histidine kinase SaeS putative"	35605	40434	1772	48341	33882	27433	242296359788859	711955442435551	470310886379076	151379749662377	130077207751627	193524328661474
gene683	SAOUHSC_00715	ABD29848.1	3919342	"response regulator putative"	27677	31417	1840	30992	22184	17630	171730246937609	383501361015639	402726394714228	952262791932894	340963722942727	434502443396042
gene684	SAOUHSC_00716	ABD29849.1	3919343	"conserved hypothetical protein"	18488	15633	1004	16119	11306	9211	934541064206346	219335503571058	433978243845267	505406680361749	613273227772533	69335353354779
gene685	SAOUHSC_00717	ABD29850.1	3919344	"conserved hypothetical protein"	24247	23661	476	24707	16810	13038	128499805403018	467678768742583	648572891109051	721088986532968	470854766724979	562558358846962
gene686	SAOUHSC_00718	ABD29851.1	3919345	"conserved hypothetical protein"	1414	1499	208	2268	1220	2437	128020782138205	893204125056465	34096361512324	261964645328394	880209685706538	183555922263193
gene687	SAOUHSC_00719	ABD29852.1	3919346	"conserved hypothetical protein"	3192	4506	1280	8511	6514	7671	484749416139668	9356607144634	387842973078052	241247303525363	158447094211066	310538144528279
gene688	SAOUHSC_00720	ABD29853.1	3919347	"6-pyruvoyl tetrahydropterin synthase superfamily putative"	1241	1921	139	3109	2586	2851	162179745012609	150383639647437	317762495909285	47325798853987	"221684012	482243"	"1039769708	80881"
gene689	SAOUHSC_00721	ABD29854.1	3919348	"conserved hypothetical protein"	1108	1914	145	3398	2620	3283	171673461812034	167022590701075	32003447393449	521889372253265	"1799950	0472859"	"106134985	546858"
gene69	SAOUHSC_00076	ABD29259.1	3919454	"ornithine cyclodeaminase putative"	193	162	77	596	332	297	256095578108696	924034810940908	483549702285423	191094070903901	56012200783361	940180253639728
gene690	SAOUHSC_00722	ABD29855.1	3919349	"para-aminobenzoate synthase glutamine amidotransferase component II putative"	286	259	63	429	320	340	252275145558248	625550229798687	297491380286101	210275077280252	35487561233616	634940039000137
gene691	SAOUHSC_00723	ABD29856.1	3919350	"conserved hypothetical protein"	748	1001	262	1218	822	940	773258497994687	214713557422702	352406099966611	609278776511091	542339672248737	629279619708459
gene692	SAOUHSC_00724	ABD29857.1	3920969	"chorismate binding enzyme putative"	613	913	97	833	629	699	52558405350002	422167268866516	238572411000821	17695561154599	768011148945311	123604617853786
gene693	SAOUHSC_00725	ABD29858.1	3920970	"conserved hypothetical protein"	559	560	26	372	301	373	283325977874288	964606856454681	472560772536221	204123345083778	838257111648786	877715827581737
gene694	SAOUHSC_00726	ABD29859.1	3920971	"conserved hypothetical protein"	2074	2767	248	1863	1378	1574	134455607239676	-467197064002156	270720759165211	-172575263693407	986231169599578	98984903889378
gene695	SAOUHSC_00727	ABD29860.1	3920972	"conserved hypothetical protein"	3275	3895	805	3302	2485	2814	249844406546863	-105311805476127	264328860015996	-398412059393566	690326470031516	756417024279951
gene696	SAOUHSC_00728	ABD29861.1	3920973	"conserved hypothetical protein"	75241	61479	6212	251591	170197	213437	107377864472433	223550008596379	342984324733999	651779082818879	"7135	03922465092"	"69225	0614136344"
gene697	SAOUHSC_A00703	ABD32047.1	NA	"hypothetical protein"	18	25	0	17	11	20	11260790474916	349642257901389	737308660162913	474214229118282	635347147546878	711256053882266
gene698	SAOUHSC_00729	ABD29862.1	3920974	"ABC transporter ATP-binding protein"	9747	14119	2326	18209	12084	13753	101568773966991	593379887591149	237483114176822	249861927930311	124678176463085	252120835774575
gene699	SAOUHSC_00730	ABD29863.1	3920975	"ATP-dependent DNA helicase RecQ"	14375	21456	2176	32525	19937	25360	159696553266362	105675378032438	254656818534086	414971720139875	"3328862859	54853"	120313986574964
gene7	SAOUHSC_00008	ABD29199.1	3919181	"histidine ammonia-lyase"	1354	1972	310	3212	2557	2414	169402495131143	104379823404487	217838475679778	479161558024879	"165443667	605496"	"802577791	788364"
gene70	SAOUHSC_00077	ABD29260.1	3919455	"conserved hypothetical protein"	457	449	96	1283	693	614	511119719776751	113830405401726	310989349280009	3660267004811	25195256684508	764237497658691
gene700	SAOUHSC_00731	ABD29864.1	3920976	"ABC transporter domain protein"	5274	7333	2797	2000	1873	1137	389791329841306	-220648183585493	483999421157217	-455885222048272	"51433946	275153"	"2255180721	29517"
gene701	SAOUHSC_00732	ABD29865.1	3920977	"amino acid ABC transporter permease protein putative"	8782	11500	1614	5490	4095	3303	498255154206931	-852610636995831	200139083156541	-42600906507049	"2043440091	02052"	"7814230276	13025"
gene702	SAOUHSC_00733	ABD29866.1	3920978	"histidinol-phosphate aminotransferase"	6498	8445	1052	1000	874	699	262858384726042	-266538203964179	201425283425787	-132326091060153	"5	6878066056737E-27"	"7	07356312414693E-24"
gene703	SAOUHSC_00734	ABD29867.1	3920979	"conserved hypothetical protein"	5851	7101	573	2631	1942	1829	263006285972754	-977430077664432	301166778323032	-324547774859828	117253727611404	308467498793079
gene704	SAOUHSC_00735	ABD29868.1	3920980	"conserved hypothetical protein"	673	1058	216	339	235	235	436904251622438	-152615647074395	31443653415795	-48536232433389	"121225945	131086"	"607461878	898629"
gene705	SAOUHSC_00736	ABD29869.1	3920981	"conserved hypothetical protein"	19378	18102	3399	9991	10535	6620	100680889297522	-727172297167332	280238499233753	-25948336832934	946367009906152	196453728308288
gene706	SAOUHSC_00737	ABD29870.1	3920982	"hypothetical protein"	26	39	7	12	11	12	164146330933747	-115345424133777	527276263064229	-218757096068492	28700869047812	526663834438723
gene707	SAOUHSC_00738	ABD29871.1	3920983	"conserved hypothetical protein"	40654	41817	9070	6915	6500	4241	172969156979085	-259838550827063	289726830012457	-896839794974774	"3	00858315907133E-05"	"7	692975255345E-06"
gene708	SAOUHSC_00739	ABD29872.1	3920984	"conserved hypothetical protein"	1543	1968	505	2532	2025	2144	164611830429729	410753121519568	335442468453338	122451138466001	220759374245942	302907546608274
gene709	SAOUHSC_00740	ABD29873.1	3920985	"conserved hypothetical protein"	2486	3308	184	3477	2710	2868	19929159607727	792037089538121	387705189922949	204288492938546	410638305328346	716979198071701
gene71	SAOUHSC_00078	ABD29261.1	3919456	"conserved hypothetical protein"	276	254	143	770	417	424	372268016059783	541238289677712	535067176747619	101153334235078	311761231199911	405215548010905
gene710	SAOUHSC_00741	ABD29874.1	3920986	"ribonucleoside-diphosphate reductase 2 putative"	10515	12972	1787	3933	2846	2629	496612693835051	-149505640612659	177036799644234	-844489060540519	"0	00304330309631645"	"0	0621378900859837"
gene711	SAOUHSC_00742	ABD29875.1	3920987	"ribonucleotide-diphosphate reductase alpha chain putative"	92719	110264	12641	37573	25816	23908	418479413668109	-131031336414087	21508653474201	-609202880000163	"111488	620134526"	"897155	484376653"
gene712	SAOUHSC_00743	ABD29876.1	3920988	"ribonucleotide-disphosphate reductase beta chain putative"	51815	59084	5609	18432	12812	11828	213771410648938	-137896015191944	270119953538218	-510499181514311	"33080883	3212934"	"186362445	603417"
gene713	SAOUHSC_00744	ABD29877.1	3919506	"conserved hypothetical protein"	74	45	33	322	131	172	119531222459287	134150980023651	591294530479841	226876747726359	232824697199883	440836243279502
gene714	SAOUHSC_00745	ABD29878.1	3919507	"conserved hypothetical protein"	4	6	4	15	4	11	782758656646554	525333948408606	936251465278868	561103472614734	574727000980602	65820555658557
gene715	SAOUHSC_00746	ABD29879.1	3919508	"conserved hypothetical protein"	654	742	89	1146	980	792	612546842595695	960072089710079	226566053218146	423749311105176	"2260293525	74391"	"8565322834	39796"
gene716	SAOUHSC_00747	ABD29880.1	3919509	"conserved hypothetical protein"	392	471	13	827	622	702	399759245385475	157258353458487	533245975238762	294907717565189	318724373314414	746600929270752
gene717	SAOUHSC_00748	ABD29881.1	3919510	"conserved hypothetical protein"	184	201	17	753	558	545	309563382780526	224702599630296	293133136616748	766554754688414	"1	78069882822812"	"28	6587764354831"
gene718	SAOUHSC_00749	ABD29882.1	3919511	"conserved hypothetical protein"	594	869	93	1634	1246	1242	788159599455203	1406553502589	222788680340328	631339752289199	"27297	5108469408"	"239661	051691268"
gene719	SAOUHSC_00751	ABD29883.1	3919512	"conserved hypothetical protein"	1485	1704	188	1298	1022	968	919473628230659	-218259825214425	226726686023497	-962656090654475	923309624188669	945001297848947
gene72	SAOUHSC_00079	ABD29262.1	3919457	"conserved hypothetical protein"	498	509	92	1306	739	622	52972822258301	110804405123812	286771076869074	38638626438049	11160799611886	362659711854159
gene720	SAOUHSC_00752	ABD29884.1	3919513	"UDP-N-acetylenolpyruvoylglucosamine reductase putative"	2427	2378	559	2117	1470	1364	156952400110025	-373071197907624	280671550198188	-132920916866776	18377897100924	25925889111372
gene721	SAOUHSC_00753	ABD29885.1	3919514	"conserved hypothetical protein"	679	795	34	338	277	238	296081791144812	-600332359455027	461929107858282	-129962011322137	193731202648309	271124588463311
gene722	SAOUHSC_00754	ABD29886.1	3919515	"conserved hypothetical protein"	1312	1683	100	1877	1134	1391	988708295292408	669257295314944	38279236164268	174835592968197	804024140575716	128493577606026
gene723	SAOUHSC_00755	ABD29887.1	3919516	"conserved hypothetical protein"	4222	4809	326	9290	8231	6630	453386133215845	152236873042908	360014972410579	42286261602834	"2351226579	72243"	"8851592492	24717"
gene724	SAOUHSC_00756	ABD29888.1	3919517	"conserved hypothetical protein"	3798	4842	1390	4784	4655	3408	363762051902927	-362953711230825	377759757297259	-960805655498176	923456586332936	945001297848947
gene725	SAOUHSC_00757	ABD29889.1	3919518	"peptidase T putative"	6892	8189	2109	10172	6920	7073	634848630717903	152765025846959	324363571046478	470968504120549	637663226736861	712391420315252
gene726	SAOUHSC_00758	ABD29890.1	3919519	"conserved hypothetical protein"	642	808	135	723	513	478	479556512437759	-250775068718693	219627268375461	-114182118902459	909093426245846	934014124749769
gene727	SAOUHSC_00759	ABD29891.1	3919520	"conserved hypothetical protein"	787	828	141	861	609	581	549171346990987	100380982565777	216288293547944	464107330633345	642570849939994	717288390630691
gene728	SAOUHSC_00760	ABD29892.1	3919521	"conserved hypothetical protein"	4622	4253	330	26111	19978	27052	11481575781063	31432170763739	385768357268399	814793908611589	"0	0370178726567867"	"0	679737581134017"
gene729	SAOUHSC_00762	ABD29893.1	3919522	"conserved hypothetical protein"	4062	5950	663	2902	2070	2315	250099976966837	-552868570369888	217957896226197	-253658426669764	111939798817189	228899319554432
gene73	SAOUHSC_00080	ABD29263.1	3919458	"conserved hypothetical protein"	674	688	193	1615	965	869	744554126473543	790731725888387	349025797034895	226553948907488	234795935986945	443954167837098
gene730	SAOUHSC_00763	ABD29894.1	3919523	"conserved hypothetical protein"	3029	3255	955	2452	1783	1353	20752198811669	-767646354897137	362491721054502	-211769348183739	342010352499145	613875422118152
gene731	SAOUHSC_00764	ABD29895.1	3919524	"conserved hypothetical protein"	3960	2521	336	5101	3427	3851	264495548775769	884867802450489	355384694367405	248988720244573	127783642989637	257828943377321
gene732	SAOUHSC_00765	ABD29896.1	3919057	"conserved hypothetical protein"	264	219	10	789	726	720	372994141708026	238389973635399	474405310954216	502502750561335	"50336038	779243500001"	"275990785	771564"
gene733	SAOUHSC_00766	ABD29897.1	3919058	"conserved hypothetical protein"	370	450	67	759	555	567	392440904789606	100043567296546	208712434852059	479336879795686	"16400373	109241"	"798195251	359713"
gene734	SAOUHSC_00767	ABD29898.1	3919059	"conserved hypothetical protein"	50946	68683	7074	20432	17494	10737	239411473350738	-136353753696849	280388801723557	-486302423130592	"115605688	289443"	"583574101	771065"
gene735	SAOUHSC_00769	ABD29899.1	3919060	"preprotein translocase SecA subunit"	44140	54875	14846	41966	32317	25700	341988337185571	-564153485061631	350122367680493	-161130375302515	10711353317187	164180743281925
gene736	SAOUHSC_00770	ABD29900.1	3919061	"conserved hypothetical protein"	101	126	44	86	63	82	859503165147107	-657345449490487	459851899707873	-14294720754836	152868595415051	220246696711732
gene737	SAOUHSC_00771	ABD29901.1	3919062	"peptide chain release factor 2 putative"	4304	6804	2161	4040	2767	2945	39613032640564	-948578224784544	435718344106446	-217704450045556	294772473396224	537664991474713
gene738	SAOUHSC_00772	ABD29902.1	3919063	"conserved hypothetical protein"	16	17	4	23	10	20	135243418262292	358374220596628	599194458081687	598093349768217	549777647365374	634947928742788
gene739	SAOUHSC_00773	ABD29903.1	3919064	"LysM domain protein"	495	691	58	1476	1105	1150	681945001102125	165370451338318	273925317673922	603706341358243	"156944	059742598"	"1237460	94367651"
gene74	SAOUHSC_00081	ABD29264.1	3919459	"conserved hypothetical protein"	331	422	169	780	473	423	421634201663318	264144218157874	478028496839299	55257002439056	58055787261843	662940876245419
gene740	SAOUHSC_00774	ABD29904.1	3919065	"conserved hypothetical protein"	1901	2964	147	630	306	383	78186446010382	-174885045496788	430569352414787	-406171606306789	"4871330374	57853"	171147302799921
gene741	SAOUHSC_00775	ABD29905.1	3919066	"conserved hypothetical protein"	525	606	23	221	106	119	194640578513215	-117041988983709	51354545821749	-227909695453175	226613025219495	429669602910977
gene742	SAOUHSC_00776	ABD29906.1	3919067	"excinuclease ABC B subunit"	2428	2583	457	5942	4285	4402	28680025936945	128134698287159	208062969331519	615845763899459	"73456	8267961105"	"601730	173994486"
gene743	SAOUHSC_00778	ABD29907.1	3919068	"conserved hypothetical protein"	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
gene744	SAOUHSC_A00747	ABD32048.1	NA	"conserved hypothetical protein"	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
gene745	SAOUHSC_00779	ABD29908.1	3919069	"excinuclease ABC subunit B putative"	3532	3815	549	7930	5621	5979	385699072286458	124307310644549	19315053813032	643577345669512	"12284	6143693317"	"112410	384329403"
gene746	SAOUHSC_00780	ABD29909.1	3919070	"excinuclease ABC A subunit"	15983	15623	5573	35389	25804	29181	197242046730322	825005289990025	40002484747127	2062385112338	391710855621792	690312959221466
gene747	SAOUHSC_00781	ABD29910.1	3919071	"HPr(Ser) kinase/phosphatase"	6363	9518	1587	2178	2038	1241	347439147347728	-184633026960528	289671403087434	-637387829770682	"18430	6866364266"	"165332	323400863"
gene748	SAOUHSC_00782	ABD29911.1	3919072	"prolipoprotein diacylglyceryl transferase"	2821	4645	919	789	751	482	167233590844907	-230676900792722	335866756130025	-686810756297116	"650	591608127984"	"7265	38220342108"
gene749	SAOUHSC_00783	ABD29912.1	3919073	"conserved hypothetical protein"	1628	2544	319	559	488	358	841884748185735	-173085518201098	239622465271522	-722325922174996	"50	756128819825399999"	"667	63830986078"
gene75	SAOUHSC_00082	ABD29265.1	3919460	"conserved hypothetical protein"	532	768	167	1341	719	716	624975197590885	619832236791741	336276797046847	18432203536939	652968443214607	107556993415723
gene750	SAOUHSC_00784	ABD29913.1	3919074	"conserved hypothetical protein"	4965	5880	400	2537	1995	1619	225768412911319	-728757246437994	354336711371938	-205668005332091	397170121000824	695789011957728
